"","Year","day","month","daysince18","Type","value","pctprod","carbonemissions","sourceprod","typedes"
"312","2018",225,8,225,"nuclear",12958447,0.12654538124534,0,1597382,"Renewables"
"313","2018",225,8,225,"oil",12958447,0.00928812065948544,110551.826,122563,"Fossil Fuels"
"314","2018",225,8,225,"solar",12958447,0.0124772388762273,0,182702,"Renewables"
"315","2018",225,8,225,"wind",12958447,0.0274710609522042,0,341960,"Renewables"
"316","2018",226,8,226,"coal",13034075,0.200172250227845,2597664.069,2595069,"Fossil Fuels"
"317","2018",226,8,226,"hydro",13034075,0.0480106972969338,0,646229,"Renewables"
"318","2018",226,8,226,"natgas",13034075,0.287871411723094,1627197,3793000,"Fossil Fuels"
"319","2018",226,8,226,"nuclear",13034075,0.123094889429015,0,1563086,"Renewables"
"320","2018",226,8,226,"oil",13034075,0.00865884388834723,104236.022,115561,"Fossil Fuels"
"321","2018",226,8,226,"solar",13034075,0.0125635011090776,0,183478,"Renewables"
"322","2018",226,8,226,"wind",13034075,0.02908937633937,0,364915,"Renewables"
"323","2018",227,8,227,"coal",13348773,0.198231005350767,2627806.181,2625181,"Fossil Fuels"
"324","2018",227,8,227,"hydro",13348773,0.0473818209165847,0,654956,"Renewables"
"325","2018",227,8,227,"natgas",13348773,0.293920155559054,1705052.349,3974481,"Fossil Fuels"
"326","2018",227,8,227,"nuclear",13348773,0.120902666497808,0,1571460,"Renewables"
"327","2018",227,8,227,"oil",13348773,0.00880504837611632,108154.31,119905,"Fossil Fuels"
"328","2018",227,8,227,"solar",13348773,0.0117243968700176,0,175303,"Renewables"
"329","2018",227,8,227,"wind",13348773,0.0265512691730909,0,334241,"Renewables"
"330","2018",228,8,228,"coal",13623290,0.200060437407128,2709670.964,2706964,"Fossil Fuels"
"331","2018",228,8,228,"hydro",13623290,0.0464538413889399,0,658523,"Renewables"
"332","2018",228,8,228,"natgas",13623290,0.294277085106787,1736965.659,4048871,"Fossil Fuels"
"333","2018",228,8,228,"nuclear",13623290,0.118888082249935,0,1579431,"Renewables"
"334","2018",228,8,228,"oil",13623290,0.00856398302949556,106458.55,118025,"Fossil Fuels"
"335","2018",228,8,228,"solar",13623290,0.0110109103353476,0,167811,"Renewables"
"336","2018",228,8,228,"wind",13623290,0.0233923483980791,0,304835,"Renewables"
"337","2018",229,8,229,"coal",13484527,0.199141701085531,2671547.879,2668879,"Fossil Fuels"
"338","2018",229,8,229,"hydro",13484527,0.0448607021194328,0,626577,"Renewables"
"339","2018",229,8,229,"natgas",13484527,0.287138368864267,1677341.523,3909887,"Fossil Fuels"
"340","2018",229,8,229,"nuclear",13484527,0.121002940337129,0,1596509,"Renewables"
"341","2018",229,8,229,"oil",13484527,0.0077598009718323,95112.292,105446,"Fossil Fuels"
"342","2018",229,8,229,"solar",13484527,0.0123708125715618,0,186524,"Renewables"
"343","2018",229,8,229,"wind",13484527,0.0270851378360098,0,349147,"Renewables"
"344","2018",230,8,230,"coal",12596332,0.198293253964883,2490493.005,2488005,"Fossil Fuels"
"345","2018",230,8,230,"hydro",12596332,0.044118278693563,0,572246,"Renewables"
"346","2018",230,8,230,"natgas",12596332,0.285049571267047,1553596.902,3621438,"Fossil Fuels"
"347","2018",230,8,230,"nuclear",12596332,0.12952303198992,0,1599354,"Renewables"
"348","2018",230,8,230,"oil",12596332,0.00761738524033249,87520.158,97029,"Fossil Fuels"
"349","2018",230,8,230,"solar",12596332,0.0133937487031243,0,187202,"Renewables"
"350","2018",230,8,230,"wind",12596332,0.0261667405441727,0,317911,"Renewables"
"351","2018",231,8,231,"coal",11994781,0.200979410220875,2410431.023,2408023,"Fossil Fuels"
"352","2018",231,8,231,"hydro",11994781,0.0450857250251322,0,558057,"Renewables"
"353","2018",231,8,231,"natgas",11994781,0.278532193150407,1447654.494,3374486,"Fossil Fuels"
"354","2018",231,8,231,"nuclear",11994781,0.13601493782058,0,1596032,"Renewables"
"355","2018",231,8,231,"oil",11994781,0.00719974040283042,79007.082,87591,"Fossil Fuels"
"356","2018",231,8,231,"solar",11994781,0.0138409208416142,0,182661,"Renewables"
"357","2018",231,8,231,"wind",11994781,0.0311259517894186,0,357852,"Renewables"
"358","2018",232,8,232,"coal",12678800,0.199442337553576,2525604.081,2523081,"Fossil Fuels"
"359","2018",232,8,232,"hydro",12678800,0.0487304166809753,0,637896,"Renewables"
"360","2018",232,8,232,"natgas",12678800,0.282591327913753,1551710.589,3617041,"Fossil Fuels"
"361","2018",232,8,232,"nuclear",12678800,0.128275318081298,0,1591885,"Renewables"
"362","2018",232,8,232,"oil",12678800,0.00745130414990437,85229.078,94489,"Fossil Fuels"
"363","2018",232,8,232,"solar",12678800,0.0124850734305711,0,176220,"Renewables"
"364","2018",232,8,232,"wind",12678800,0.0349948759200603,0,428297,"Renewables"
"365","2018",233,8,233,"coal",12628988,0.206846994130524,2609539.933,2606933,"Fossil Fuels"
"366","2018",233,8,233,"hydro",12628988,0.050380185573722,0,653230,"Renewables"
"367","2018",233,8,233,"natgas",12628988,0.278302405325717,1519285.482,3541458,"Fossil Fuels"
"368","2018",233,8,233,"nuclear",12628988,0.12755754558231,0,1578784,"Renewables"
"369","2018",233,8,233,"oil",12628988,0.00788450058449243,90696.1,100550,"Fossil Fuels"
"370","2018",233,8,233,"solar",12628988,0.0122968543261329,0,172747,"Renewables"
"371","2018",233,8,233,"wind",12628988,0.0293065658288192,0,360182,"Renewables"
"372","2018",234,8,234,"coal",12483433,0.203542030628146,2539481.945,2536945,"Fossil Fuels"
"373","2018",234,8,234,"hydro",12483433,0.0522800099378414,0,669880,"Renewables"
"374","2018",234,8,234,"natgas",12483433,0.278524751400885,1505432.643,3509167,"Fossil Fuels"
"375","2018",234,8,234,"nuclear",12483433,0.12737854417467,0,1556185,"Renewables"
"376","2018",234,8,234,"oil",12483433,0.00784511907627093,89988.03,99765,"Fossil Fuels"
"377","2018",234,8,234,"solar",12483433,0.0129532990567906,0,180402,"Renewables"
"378","2018",234,8,234,"wind",12483433,0.0310722395847337,0,370416,"Renewables"
"379","2018",235,8,235,"coal",12077138,0.194557225088505,2355552.199,2353199,"Fossil Fuels"
"380","2018",235,8,235,"hydro",12077138,0.0516009766473936,0,635044,"Renewables"
"381","2018",235,8,235,"natgas",12077138,0.266159052316873,1391540.436,3243684,"Fossil Fuels"
"382","2018",235,8,235,"nuclear",12077138,0.132240727464221,0,1563372,"Renewables"
"383","2018",235,8,235,"oil",12077138,0.00739450143575288,82321.932,91266,"Fossil Fuels"
"384","2018",235,8,235,"solar",12077138,0.0143758696489276,0,193011,"Renewables"
"385","2018",235,8,235,"wind",12077138,0.0549416777445508,0,647415,"Renewables"
"386","2018",236,8,236,"coal",11984295,0.191657886924871,2302549.249,2300249,"Fossil Fuels"
"387","2018",236,8,236,"hydro",11984295,0.0523876127542735,0,643398,"Renewables"
"388","2018",236,8,236,"natgas",11984295,0.261525877005557,1360380.879,3171051,"Fossil Fuels"
"389","2018",236,8,236,"nuclear",11984295,0.133600711141556,0,1567733,"Renewables"
"390","2018",236,8,236,"oil",11984295,0.00786152916397739,86036.368,95384,"Fossil Fuels"
"391","2018",236,8,236,"solar",11984295,0.0140140969677932,0,187181,"Renewables"
"392","2018",236,8,236,"wind",11984295,0.053326521059759,0,609161,"Renewables"
"393","2018",237,8,237,"coal",11723204,0.195590525666962,2300627.329,2298329,"Fossil Fuels"
"394","2018",237,8,237,"hydro",11723204,0.0494365813798729,0,590581,"Renewables"
"395","2018",237,8,237,"natgas",11723204,0.260316070471303,1323531.924,3085156,"Fossil Fuels"
"396","2018",237,8,237,"nuclear",11723204,0.137165192608372,0,1572846,"Renewables"
"397","2018",237,8,237,"oil",11723204,0.00901718306327207,96516.706,107003,"Fossil Fuels"
"398","2018",237,8,237,"solar",11723204,0.0140482386405142,0,182453,"Renewables"
"399","2018",237,8,237,"wind",11723204,0.0433862920835533,0,487800,"Renewables"
"400","2018",238,8,238,"coal",12220461,0.190147205471028,2319832.515,2317515,"Fossil Fuels"
"401","2018",238,8,238,"hydro",12220461,0.0446821263263649,0,557465,"Renewables"
"402","2018",238,8,238,"natgas",12220461,0.257058246791507,1368086.577,3189013,"Fossil Fuels"
"403","2018",238,8,238,"nuclear",12220461,0.132318444943621,0,1566640,"Renewables"
"404","2018",238,8,238,"oil",12220461,0.00983093789160172,110528.374,122537,"Fossil Fuels"
"405","2018",238,8,238,"solar",12220461,0.0142929310877594,0,194134,"Renewables"
"406","2018",238,8,238,"wind",12220461,0.0566203459845396,0,675218,"Renewables"
"407","2018",239,8,239,"coal",13639625,0.188687633366562,2561725.166,2559166,"Fossil Fuels"
"408","2018",239,8,239,"hydro",13639625,0.0474219906981261,0,665112,"Renewables"
"409","2018",239,8,239,"natgas",13639625,0.268337036162897,1592200.467,3711423,"Fossil Fuels"
"410","2018",239,8,239,"nuclear",13639625,0.114751333627923,0,1518738,"Renewables"
"411","2018",239,8,239,"oil",13639625,0.00937012673496294,118058.27,130885,"Fossil Fuels"
"412","2018",239,8,239,"solar",13639625,0.012587892212619,0,194140,"Renewables"
"413","2018",239,8,239,"wind",13639625,0.054296314889669,0,707208,"Renewables"
"414","2018",240,8,240,"coal",12921650,0.19938267794904,2566961.397,2564397,"Fossil Fuels"
"415","2018",240,8,240,"hydro",12921650,0.049765259252996,0,661788,"Renewables"
"416","2018",240,8,240,"natgas",12921650,0.291854204376844,1636141.221,3813849,"Fossil Fuels"
"417","2018",240,8,240,"nuclear",12921650,0.121196153964954,0,1530548,"Renewables"
"418","2018",240,8,240,"oil",12921650,0.0109753943585074,130683.564,144882,"Fossil Fuels"
"419","2018",240,8,240,"solar",12921650,0.012812417027212,0,185546,"Renewables"
"420","2018",240,8,240,"wind",12921650,0.0455324742555062,0,561264,"Renewables"
"421","2018",241,8,241,"coal",13416654,0.19566205851428,2623204.584,2620584,"Fossil Fuels"
"422","2018",241,8,241,"hydro",13416654,0.0458541993423554,0,633428,"Renewables"
"423","2018",241,8,241,"natgas",13416654,0.275772180200087,1600525.641,3730829,"Fossil Fuels"
"424","2018",241,8,241,"nuclear",13416654,0.118851430159277,0,1563806,"Renewables"
"425","2018",241,8,241,"oil",13416654,0.00958505507201746,117144.544,129872,"Fossil Fuels"
"426","2018",241,8,241,"solar",13416654,0.0117977956891857,0,176944,"Renewables"
"427","2018",241,8,241,"wind",13416654,0.0334404786412747,0,429468,"Renewables"
"428","2018",242,8,242,"coal",13005750,0.196439832813952,2558255.7,2555700,"Fossil Fuels"
"429","2018",242,8,242,"hydro",13005750,0.0461203605173288,0,615369,"Renewables"
"430","2018",242,8,242,"natgas",13005750,0.271647061999105,1527532.149,3560681,"Fossil Fuels"
"431","2018",242,8,242,"nuclear",13005750,0.124144988768447,0,1581592,"Renewables"
"432","2018",242,8,242,"oil",13005750,0.00655340033951986,78177.242,86671,"Fossil Fuels"
"433","2018",242,8,242,"solar",13005750,0.0120144988184561,0,174610,"Renewables"
"434","2018",242,8,242,"wind",13005750,0.0421082318203928,0,526487,"Renewables"
"435","2018",243,8,243,"coal",12619509,0.223842434773628,2834897.065,2832065,"Fossil Fuels"
"436","2018",243,8,243,"hydro",12619509,0.0485497593069598,0,628541,"Renewables"
"437","2018",243,8,243,"natgas",12619509,0.275125173194284,1504649.289,3507341,"Fossil Fuels"
"438","2018",243,8,243,"nuclear",12619509,0.130953458139068,0,1618412,"Renewables"
"439","2018",243,8,243,"oil",12619509,0.00602436316434205,69432.352,76976,"Fossil Fuels"
"440","2018",243,8,243,"solar",12619509,0.0135983971059415,0,192023,"Renewables"
"441","2018",243,8,243,"wind",12619509,0.0717897523064484,0,877994,"Renewables"
"442","2018",244,9,244,"coal",11914850,0.232942860392091,2782690.911,2779911,"Fossil Fuels"
"443","2018",244,9,244,"hydro",11914850,0.0484289375774126,0,592362,"Renewables"
"444","2018",244,9,244,"natgas",11914850,0.27619306019884,1428053.055,3328795,"Fossil Fuels"
"445","2018",244,9,244,"nuclear",11914850,0.138545027098306,0,1618707,"Renewables"
"446","2018",244,9,244,"oil",11914850,0.00824398110126743,90183.764,99982,"Fossil Fuels"
"447","2018",244,9,244,"solar",11914850,0.014156392524984,0,186712,"Renewables"
"448","2018",244,9,244,"wind",11914850,0.0562689049565679,0,640257,"Renewables"
"449","2018",245,9,245,"coal",11772836,0.234687318035088,2765328.566,2762566,"Fossil Fuels"
"450","2018",245,9,245,"hydro",11772836,0.048627621186182,0,584862,"Renewables"
"451","2018",245,9,245,"natgas",11772836,0.274598503052266,1400403.147,3264343,"Fossil Fuels"
"452","2018",245,9,245,"nuclear",11772836,0.140922716786363,0,1621704,"Renewables"
"453","2018",245,9,245,"oil",11772836,0.00856188891761932,91616.14,101570,"Fossil Fuels"
"454","2018",245,9,245,"solar",11772836,0.0138004116276081,0,180543,"Renewables"
"455","2018",245,9,245,"wind",11772836,0.0411561994155646,0,459569,"Renewables"
"456","2018",246,9,246,"coal",12183998,0.232501629351188,2822915.095,2820095,"Fossil Fuels"
"457","2018",246,9,246,"hydro",12183998,0.0482853264541365,0,606301,"Renewables"
"458","2018",246,9,246,"natgas",12183998,0.279680880411257,1473913.584,3435696,"Fossil Fuels"
"459","2018",246,9,246,"nuclear",12183998,0.136129238173083,0,1617470,"Renewables"
"460","2018",246,9,246,"oil",12183998,0.0100365392056704,112786.08,125040,"Fossil Fuels"
"461","2018",246,9,246,"solar",12183998,0.0125661408754913,0,170920,"Renewables"
"462","2018",246,9,246,"wind",12183998,0.0336375512789539,0,397505,"Renewables"
"463","2018",247,9,247,"coal",13293672,0.226073207371476,2986601.618,2983618,"Fossil Fuels"
"464","2018",247,9,247,"hydro",13293672,0.0488539273038101,0,666333,"Renewables"
"465","2018",247,9,247,"natgas",13293672,0.297331311137921,1715731.875,3999375,"Fossil Fuels"
"466","2018",247,9,247,"nuclear",13293672,0.124354189858932,0,1607734,"Renewables"
"467","2018",247,9,247,"oil",13293672,0.0106704992089667,132022.132,146366,"Fossil Fuels"
"468","2018",247,9,247,"solar",13293672,0.0110919314073932,0,167145,"Renewables"
"469","2018",247,9,247,"wind",13293672,0.0333078619476957,0,425958,"Renewables"
"470","2018",248,9,248,"coal",13328644,0.229454594350834,3040942.905,3037905,"Fossil Fuels"
"471","2018",248,9,248,"hydro",13328644,0.0485259760567889,0,665779,"Renewables"
"472","2018",248,9,248,"natgas",13328644,0.301898145868867,1738972.092,4053548,"Fossil Fuels"
"473","2018",248,9,248,"nuclear",13328644,0.123462669753611,0,1607887,"Renewables"
"474","2018",248,9,248,"oil",13328644,0.00992457678562187,121366.806,134553,"Fossil Fuels"
"475","2018",248,9,248,"solar",13328644,0.0111976503984145,0,168284,"Renewables"
"476","2018",248,9,248,"wind",13328644,0.0265768456433638,0,345247,"Renewables"
"477","2018",249,9,249,"coal",12938612,0.228504695712876,2947821.877,2944877,"Fossil Fuels"
"478","2018",249,9,249,"hydro",12938612,0.0486660606781651,0,646529,"Renewables"
"479","2018",249,9,249,"natgas",12938612,0.30298790643115,1692832.713,3945997,"Fossil Fuels"
"480","2018",249,9,249,"nuclear",12938612,0.127165804753275,0,1614395,"Renewables"
"481","2018",249,9,249,"oil",12938612,0.00953441523203545,112992.638,125269,"Fossil Fuels"
"482","2018",249,9,249,"solar",12938612,0.0121174804875132,0,175436,"Renewables"
"483","2018",249,9,249,"wind",12938612,0.0249096894094775,0,310623,"Renewables"
"484","2018",250,9,250,"coal",12280554,0.234002772736781,2866613.75,2863750,"Fossil Fuels"
"485","2018",250,9,250,"hydro",12280554,0.0501812945136638,0,632853,"Renewables"
"486","2018",250,9,250,"natgas",12280554,0.297482257112486,1576763.76,3675440,"Fossil Fuels"
"487","2018",250,9,250,"nuclear",12280554,0.132160920758765,0,1596030,"Renewables"
"488","2018",250,9,250,"oil",12280554,0.00781107486729259,87292.854,96777,"Fossil Fuels"
"489","2018",250,9,250,"solar",12280554,0.0129534755633534,0,177169,"Renewables"
"490","2018",250,9,250,"wind",12280554,0.0276793810793139,0,333440,"Renewables"
"491","2018",251,9,251,"coal",11049892,0.224339222773789,2477442.968,2474968,"Fossil Fuels"
"492","2018",251,9,251,"hydro",11049892,0.0489168190165179,0,552967,"Renewables"
"493","2018",251,9,251,"natgas",11049892,0.292071067383444,1394101.566,3249654,"Fossil Fuels"
"494","2018",251,9,251,"nuclear",11049892,0.143401819909896,0,1564975,"Renewables"
"495","2018",251,9,251,"oil",11049892,0.00553691665495964,55773.366,61833,"Fossil Fuels"
"496","2018",251,9,251,"solar",11049892,0.0148737111993529,0,179473,"Renewables"
"497","2018",251,9,251,"wind",11049892,0.047454031023889,0,516632,"Renewables"
"498","2018",252,9,252,"coal",10429815,0.228539741685134,2390043.656,2387656,"Fossil Fuels"
"499","2018",252,9,252,"hydro",10429815,0.0487184501241698,0,519950,"Renewables"
"500","2018",252,9,252,"natgas",10429815,0.288099859939575,1297637.055,3024795,"Fossil Fuels"
"501","2018",252,9,252,"nuclear",10429815,0.153001212838815,0,1572002,"Renewables"
"502","2018",252,9,252,"oil",10429815,0.0067772588780812,65078.398,72149,"Fossil Fuels"
"503","2018",252,9,252,"solar",10429815,0.0160845374153732,0,182221,"Renewables"
"504","2018",252,9,252,"wind",10429815,0.0392955274721984,0,394300,"Renewables"
"505","2018",253,9,253,"coal",11167638,0.230066492581225,2579471.895,2576895,"Fossil Fuels"
"506","2018",253,9,253,"hydro",11167638,0.0496604375465867,0,567492,"Renewables"
"507","2018",253,9,253,"natgas",11167638,0.290767164043245,1402410.438,3269022,"Fossil Fuels"
"508","2018",253,9,253,"nuclear",11167638,0.143707069814384,0,1576831,"Renewables"
"509","2018",253,9,253,"oil",11167638,0.00866683647193843,88230.032,97816,"Fossil Fuels"
"510","2018",253,9,253,"solar",11167638,0.0148569602999265,0,182971,"Renewables"
"511","2018",253,9,253,"wind",11167638,0.0419334356566236,0,450501,"Renewables"
"512","2018",254,9,254,"coal",11458528,0.219112122140364,2517747.232,2515232,"Fossil Fuels"
"513","2018",254,9,254,"hydro",11458528,0.0517616048287161,0,607011,"Renewables"
"514","2018",254,9,254,"natgas",11458528,0.281980233699723,1395897.789,3253841,"Fossil Fuels"
"515","2018",254,9,254,"nuclear",11458528,0.140458507267541,0,1579418,"Renewables"
"516","2018",254,9,254,"oil",11458528,0.00848999805910377,88404.118,98009,"Fossil Fuels"
"517","2018",254,9,254,"solar",11458528,0.0146398021054535,0,184799,"Renewables"
"518","2018",254,9,254,"wind",11458528,0.0611000351872754,0,683182,"Renewables"
"519","2018",255,9,255,"coal",11871382,0.213533528065964,2539704.167,2537167,"Fossil Fuels"
"520","2018",255,9,255,"hydro",11871382,0.0515159010359523,0,624494,"Renewables"
"521","2018",255,9,255,"natgas",11871382,0.287405390092874,1477674.198,3444462,"Fossil Fuels"
"522","2018",255,9,255,"nuclear",11871382,0.135977894609916,0,1580126,"Renewables"
"523","2018",255,9,255,"oil",11871382,0.00921746616554025,100512.566,111433,"Fossil Fuels"
"524","2018",255,9,255,"solar",11871382,0.0141103838014075,0,186301,"Renewables"
"525","2018",255,9,255,"wind",11871382,0.0624486450059709,0,720309,"Renewables"
"526","2018",256,9,256,"coal",12084841,0.211260054813549,2556719.165,2554165,"Fossil Fuels"
