"","X","Data","EBA.US48.ALL.D.H","Year","day","month","hour","wday","value"
"411","",2015-07-18 00:00:00,433486,2015,18,7,0,29,433486
"412","",2015-07-18 01:00:00,418498,2015,18,7,1,29,418498
"413","",2015-07-18 02:00:00,406955,2015,18,7,2,29,406955
"414","",2015-07-18 03:00:00,401937,2015,18,7,3,29,401937
"415","",2015-07-18 04:00:00,402247,2015,18,7,4,29,402247
"416","",2015-07-18 05:00:00,408950,2015,18,7,5,29,408950
"417","",2015-07-18 06:00:00,433535,2015,18,7,6,29,433535
"418","",2015-07-18 07:00:00,465879,2015,18,7,7,29,465879
"419","",2015-07-18 08:00:00,500599,2015,18,7,8,29,500599
"420","",2015-07-18 09:00:00,533044,2015,18,7,9,29,533044
"421","",2015-07-18 10:00:00,560371,2015,18,7,10,29,560371
"422","",2015-07-18 11:00:00,581199,2015,18,7,11,29,581199
"423","",2015-07-18 12:00:00,595327,2015,18,7,12,29,595327
"424","",2015-07-18 13:00:00,608215,2015,18,7,13,29,608215
"425","",2015-07-18 14:00:00,614414,2015,18,7,14,29,614414
"426","",2015-07-18 15:00:00,616762,2015,18,7,15,29,616762
"427","",2015-07-18 16:00:00,610347,2015,18,7,16,29,610347
"428","",2015-07-18 17:00:00,601315,2015,18,7,17,29,601315
"429","",2015-07-18 18:00:00,577401,2015,18,7,18,29,577401
"430","",2015-07-18 19:00:00,562968,2015,18,7,19,29,562968
"431","",2015-07-18 20:00:00,540825,2015,18,7,20,29,540825
"432","",2015-07-18 21:00:00,509648,2015,18,7,21,29,509648
"433","",2015-07-18 22:00:00,478086,2015,18,7,22,29,478086
"434","",2015-07-18 23:00:00,451167,2015,18,7,23,29,451167
"435","",2015-07-19 00:00:00,429248,2015,19,7,0,29,429248
"436","",2015-07-19 01:00:00,414761,2015,19,7,1,29,414761
"437","",2015-07-19 02:00:00,402636,2015,19,7,2,29,402636
"438","",2015-07-19 03:00:00,395933,2015,19,7,3,29,395933
"439","",2015-07-19 04:00:00,392791,2015,19,7,4,29,392791
"440","",2015-07-19 05:00:00,399364,2015,19,7,5,29,399364
"441","",2015-07-19 06:00:00,423219,2015,19,7,6,29,423219
"442","",2015-07-19 07:00:00,457254,2015,19,7,7,29,457254
"443","",2015-07-19 08:00:00,494354,2015,19,7,8,29,494354
"444","",2015-07-19 09:00:00,530217,2015,19,7,9,29,530217
"445","",2015-07-19 10:00:00,561553,2015,19,7,10,29,561553
"446","",2015-07-19 11:00:00,586539,2015,19,7,11,29,586539
"447","",2015-07-19 12:00:00,604752,2015,19,7,12,29,604752
"448","",2015-07-19 13:00:00,616512,2015,19,7,13,29,616512
"449","",2015-07-19 14:00:00,625014,2015,19,7,14,29,625014
"450","",2015-07-19 15:00:00,631301,2015,19,7,15,29,631301
"451","",2015-07-19 16:00:00,629503,2015,19,7,16,29,629503
"452","",2015-07-19 17:00:00,618570,2015,19,7,17,29,618570
"453","",2015-07-19 18:00:00,599824,2015,19,7,18,29,599824
"454","",2015-07-19 19:00:00,585266,2015,19,7,19,29,585266
"455","",2015-07-19 20:00:00,559548,2015,19,7,20,29,559548
"456","",2015-07-19 21:00:00,524217,2015,19,7,21,29,524217
"457","",2015-07-19 22:00:00,491889,2015,19,7,22,29,491889
"458","",2015-07-19 23:00:00,464468,2015,19,7,23,29,464468
"459","",2015-07-20 00:00:00,441541,2015,20,7,0,29,441541
"460","",2015-07-20 01:00:00,431485,2015,20,7,1,29,431485
"461","",2015-07-20 02:00:00,424595,2015,20,7,2,29,424595
"462","",2015-07-20 03:00:00,428907,2015,20,7,3,29,428907
"463","",2015-07-20 04:00:00,442498,2015,20,7,4,29,442498
"464","",2015-07-20 05:00:00,464414,2015,20,7,5,29,464414
"465","",2015-07-20 06:00:00,492014,2015,20,7,6,29,492014
"466","",2015-07-20 07:00:00,524077,2015,20,7,7,29,524077
"467","",2015-07-20 08:00:00,560216,2015,20,7,8,29,560216
"468","",2015-07-20 09:00:00,595065,2015,20,7,9,29,595065
"469","",2015-07-20 10:00:00,624323,2015,20,7,10,29,624323
"470","",2015-07-20 11:00:00,648418,2015,20,7,11,29,648418
"471","",2015-07-20 12:00:00,668585,2015,20,7,12,29,668585
"472","",2015-07-20 13:00:00,677361,2015,20,7,13,29,677361
"473","",2015-07-20 14:00:00,682785,2015,20,7,14,29,682785
"474","",2015-07-20 15:00:00,683238,2015,20,7,15,29,683238
"475","",2015-07-20 16:00:00,677092,2015,20,7,16,29,677092
"476","",2015-07-20 17:00:00,662509,2015,20,7,17,29,662509
"477","",2015-07-20 18:00:00,647155,2015,20,7,18,29,647155
"478","",2015-07-20 19:00:00,628903,2015,20,7,19,29,628903
"479","",2015-07-20 20:00:00,597477,2015,20,7,20,29,597477
"480","",2015-07-20 21:00:00,556245,2015,20,7,21,29,556245
"481","",2015-07-20 22:00:00,517065,2015,20,7,22,29,517065
"482","",2015-07-20 23:00:00,485367,2015,20,7,23,29,485367
"483","",2015-07-21 00:00:00,458914,2015,21,7,0,29,458914
"484","",2015-07-21 01:00:00,440828,2015,21,7,1,29,440828
"485","",2015-07-21 02:00:00,431740,2015,21,7,2,29,431740
"486","",2015-07-21 03:00:00,434883,2015,21,7,3,29,434883
"487","",2015-07-21 04:00:00,448429,2015,21,7,4,29,448429
"488","",2015-07-21 05:00:00,465480,2015,21,7,5,29,465480
"489","",2015-07-21 06:00:00,488699,2015,21,7,6,29,488699
"490","",2015-07-21 07:00:00,515660,2015,21,7,7,29,515660
"491","",2015-07-21 08:00:00,545980,2015,21,7,8,29,545980
"492","",2015-07-21 09:00:00,574949,2015,21,7,9,29,574949
"493","",2015-07-21 10:00:00,599437,2015,21,7,10,29,599437
"494","",2015-07-21 11:00:00,619094,2015,21,7,11,29,619094
"495","",2015-07-21 12:00:00,634703,2015,21,7,12,29,634703
"496","",2015-07-21 13:00:00,644857,2015,21,7,13,29,644857
"497","",2015-07-21 14:00:00,649742,2015,21,7,14,29,649742
"498","",2015-07-21 15:00:00,649781,2015,21,7,15,29,649781
"499","",2015-07-21 16:00:00,642770,2015,21,7,16,29,642770
"500","",2015-07-21 17:00:00,626221,2015,21,7,17,29,626221
"501","",2015-07-21 18:00:00,609080,2015,21,7,18,29,609080
"502","",2015-07-21 19:00:00,591904,2015,21,7,19,29,591904
"503","",2015-07-21 20:00:00,562723,2015,21,7,20,29,562723
"504","",2015-07-21 21:00:00,522722,2015,21,7,21,29,522722
"505","",2015-07-21 22:00:00,486480,2015,21,7,22,29,486480
"506","",2015-07-21 23:00:00,457356,2015,21,7,23,29,457356
"507","",2015-07-22 00:00:00,432686,2015,22,7,0,29,432686
"508","",2015-07-22 01:00:00,417986,2015,22,7,1,29,417986
"509","",2015-07-22 02:00:00,409737,2015,22,7,2,29,409737
"510","",2015-07-22 03:00:00,412049,2015,22,7,3,29,412049
"511","",2015-07-22 04:00:00,425422,2015,22,7,4,29,425422
"512","",2015-07-22 05:00:00,443827,2015,22,7,5,29,443827
"513","",2015-07-22 06:00:00,465857,2015,22,7,6,29,465857
"514","",2015-07-22 07:00:00,492091,2015,22,7,7,29,492091
"515","",2015-07-22 08:00:00,521613,2015,22,7,8,29,521613
"516","",2015-07-22 09:00:00,548930,2015,22,7,9,29,548930
"517","",2015-07-22 10:00:00,573804,2015,22,7,10,29,573804
"518","",2015-07-22 11:00:00,595180,2015,22,7,11,29,595180
"519","",2015-07-22 12:00:00,613291,2015,22,7,12,29,613291
"520","",2015-07-22 13:00:00,624897,2015,22,7,13,29,624897
"521","",2015-07-22 14:00:00,633022,2015,22,7,14,29,633022
"522","",2015-07-22 15:00:00,634930,2015,22,7,15,29,634930
"523","",2015-07-22 16:00:00,626969,2015,22,7,16,29,626969
"524","",2015-07-22 17:00:00,611522,2015,22,7,17,29,611522
"525","",2015-07-22 18:00:00,590175,2015,22,7,18,29,590175
"526","",2015-07-22 19:00:00,575329,2015,22,7,19,29,575329
"527","",2015-07-22 20:00:00,548048,2015,22,7,20,29,548048
"528","",2015-07-22 21:00:00,509610,2015,22,7,21,29,509610
"529","",2015-07-22 22:00:00,475105,2015,22,7,22,29,475105
"530","",2015-07-22 23:00:00,447864,2015,22,7,23,29,447864
"531","",2015-07-23 00:00:00,430741,2015,23,7,0,30,430741
"532","",2015-07-23 01:00:00,418081,2015,23,7,1,30,418081
"533","",2015-07-23 02:00:00,411326,2015,23,7,2,30,411326
"534","",2015-07-23 03:00:00,415264,2015,23,7,3,30,415264
"535","",2015-07-23 04:00:00,430351,2015,23,7,4,30,430351
"536","",2015-07-23 05:00:00,449247,2015,23,7,5,30,449247
"537","",2015-07-23 06:00:00,472012,2015,23,7,6,30,472012
"538","",2015-07-23 07:00:00,498913,2015,23,7,7,30,498913
"539","",2015-07-23 08:00:00,529998,2015,23,7,8,30,529998
"540","",2015-07-23 09:00:00,559060,2015,23,7,9,30,559060
"541","",2015-07-23 10:00:00,583844,2015,23,7,10,30,583844
"542","",2015-07-23 11:00:00,605398,2015,23,7,11,30,605398
"543","",2015-07-23 12:00:00,622333,2015,23,7,12,30,622333
"544","",2015-07-23 13:00:00,633831,2015,23,7,13,30,633831
"545","",2015-07-23 14:00:00,641648,2015,23,7,14,30,641648
"546","",2015-07-23 15:00:00,643880,2015,23,7,15,30,643880
"547","",2015-07-23 16:00:00,637585,2015,23,7,16,30,637585
"548","",2015-07-23 17:00:00,624131,2015,23,7,17,30,624131
"549","",2015-07-23 18:00:00,604189,2015,23,7,18,30,604189
"550","",2015-07-23 19:00:00,588929,2015,23,7,19,30,588929
"551","",2015-07-23 20:00:00,562205,2015,23,7,20,30,562205
"552","",2015-07-23 21:00:00,523974,2015,23,7,21,30,523974
"553","",2015-07-23 22:00:00,489556,2015,23,7,22,30,489556
"554","",2015-07-23 23:00:00,460071,2015,23,7,23,30,460071
"555","",2015-07-24 00:00:00,436644,2015,24,7,0,30,436644
"556","",2015-07-24 01:00:00,424029,2015,24,7,1,30,424029
"557","",2015-07-24 02:00:00,415407,2015,24,7,2,30,415407
"558","",2015-07-24 03:00:00,418771,2015,24,7,3,30,418771
"559","",2015-07-24 04:00:00,430695,2015,24,7,4,30,430695
"560","",2015-07-24 05:00:00,448421,2015,24,7,5,30,448421
"561","",2015-07-24 06:00:00,472126,2015,24,7,6,30,472126
"562","",2015-07-24 07:00:00,499282,2015,24,7,7,30,499282
"563","",2015-07-24 08:00:00,530938,2015,24,7,8,30,530938
"564","",2015-07-24 09:00:00,559630,2015,24,7,9,30,559630
"565","",2015-07-24 10:00:00,585163,2015,24,7,10,30,585163
"566","",2015-07-24 11:00:00,607757,2015,24,7,11,30,607757
"567","",2015-07-24 12:00:00,626291,2015,24,7,12,30,626291
"568","",2015-07-24 13:00:00,638350,2015,24,7,13,30,638350
"569","",2015-07-24 14:00:00,646847,2015,24,7,14,30,646847
"570","",2015-07-24 15:00:00,649685,2015,24,7,15,30,649685
"571","",2015-07-24 16:00:00,643248,2015,24,7,16,30,643248
"572","",2015-07-24 17:00:00,627383,2015,24,7,17,30,627383
"573","",2015-07-24 18:00:00,604495,2015,24,7,18,30,604495
"574","",2015-07-24 19:00:00,587239,2015,24,7,19,30,587239
"575","",2015-07-24 20:00:00,557458,2015,24,7,20,30,557458
"576","",2015-07-24 21:00:00,522651,2015,24,7,21,30,522651
"577","",2015-07-24 22:00:00,487689,2015,24,7,22,30,487689
"578","",2015-07-24 23:00:00,458638,2015,24,7,23,30,458638
"579","",2015-07-25 00:00:00,433914,2015,25,7,0,30,433914
"580","",2015-07-25 01:00:00,418653,2015,25,7,1,30,418653
"581","",2015-07-25 02:00:00,406076,2015,25,7,2,30,406076
"582","",2015-07-25 03:00:00,401478,2015,25,7,3,30,401478
"583","",2015-07-25 04:00:00,401014,2015,25,7,4,30,401014
"584","",2015-07-25 05:00:00,407267,2015,25,7,5,30,407267
"585","",2015-07-25 06:00:00,427698,2015,25,7,6,30,427698
"586","",2015-07-25 07:00:00,457656,2015,25,7,7,30,457656
"587","",2015-07-25 08:00:00,492578,2015,25,7,8,30,492578
"588","",2015-07-25 09:00:00,526233,2015,25,7,9,30,526233
"589","",2015-07-25 10:00:00,555105,2015,25,7,10,30,555105
"590","",2015-07-25 11:00:00,578655,2015,25,7,11,30,578655
"591","",2015-07-25 12:00:00,596953,2015,25,7,12,30,596953
"592","",2015-07-25 13:00:00,610562,2015,25,7,13,30,610562
"593","",2015-07-25 14:00:00,620212,2015,25,7,14,30,620212
"594","",2015-07-25 15:00:00,623908,2015,25,7,15,30,623908
"595","",2015-07-25 16:00:00,619793,2015,25,7,16,30,619793
"596","",2015-07-25 17:00:00,606213,2015,25,7,17,30,606213
"597","",2015-07-25 18:00:00,590909,2015,25,7,18,30,590909
"598","",2015-07-25 19:00:00,576108,2015,25,7,19,30,576108
"599","",2015-07-25 20:00:00,551354,2015,25,7,20,30,551354
"600","",2015-07-25 21:00:00,517511,2015,25,7,21,30,517511
"601","",2015-07-25 22:00:00,484856,2015,25,7,22,30,484856
"602","",2015-07-25 23:00:00,455697,2015,25,7,23,30,455697
"603","",2015-07-26 00:00:00,431699,2015,26,7,0,30,431699
"604","",2015-07-26 01:00:00,413299,2015,26,7,1,30,413299
"605","",2015-07-26 02:00:00,400530,2015,26,7,2,30,400530
"606","",2015-07-26 03:00:00,393980,2015,26,7,3,30,393980
"607","",2015-07-26 04:00:00,390842,2015,26,7,4,30,390842
"608","",2015-07-26 05:00:00,393469,2015,26,7,5,30,393469
"609","",2015-07-26 06:00:00,413221,2015,26,7,6,30,413221
"610","",2015-07-26 07:00:00,445508,2015,26,7,7,30,445508
"611","",2015-07-26 08:00:00,481990,2015,26,7,8,30,481990
"612","",2015-07-26 09:00:00,516124,2015,26,7,9,30,516124
"613","",2015-07-26 10:00:00,547608,2015,26,7,10,30,547608
"614","",2015-07-26 11:00:00,574088,2015,26,7,11,30,574088
"615","",2015-07-26 12:00:00,593697,2015,26,7,12,30,593697
"616","",2015-07-26 13:00:00,607667,2015,26,7,13,30,607667
"617","",2015-07-26 14:00:00,617549,2015,26,7,14,30,617549
"618","",2015-07-26 15:00:00,623575,2015,26,7,15,30,623575
"619","",2015-07-26 16:00:00,621622,2015,26,7,16,30,621622
"620","",2015-07-26 17:00:00,611837,2015,26,7,17,30,611837
"621","",2015-07-26 18:00:00,600886,2015,26,7,18,30,600886
"622","",2015-07-26 19:00:00,588296,2015,26,7,19,30,588296
"623","",2015-07-26 20:00:00,563316,2015,26,7,20,30,563316
"624","",2015-07-26 21:00:00,528528,2015,26,7,21,30,528528
"625","",2015-07-26 22:00:00,494362,2015,26,7,22,30,494362
"626","",2015-07-26 23:00:00,466150,2015,26,7,23,30,466150
"627","",2015-07-27 00:00:00,443333,2015,27,7,0,30,443333
"628","",2015-07-27 01:00:00,427396,2015,27,7,1,30,427396
"629","",2015-07-27 02:00:00,420413,2015,27,7,2,30,420413
"630","",2015-07-27 03:00:00,425889,2015,27,7,3,30,425889
"631","",2015-07-27 04:00:00,439057,2015,27,7,4,30,439057
"632","",2015-07-27 05:00:00,458010,2015,27,7,5,30,458010
"633","",2015-07-27 06:00:00,484851,2015,27,7,6,30,484851
"634","",2015-07-27 07:00:00,516663,2015,27,7,7,30,516663
"635","",2015-07-27 08:00:00,553612,2015,27,7,8,30,553612
"636","",2015-07-27 09:00:00,589036,2015,27,7,9,30,589036
"637","",2015-07-27 10:00:00,619616,2015,27,7,10,30,619616
"638","",2015-07-27 11:00:00,643959,2015,27,7,11,30,643959
"639","",2015-07-27 12:00:00,662301,2015,27,7,12,30,662301
"640","",2015-07-27 13:00:00,674114,2015,27,7,13,30,674114
"641","",2015-07-27 14:00:00,681558,2015,27,7,14,30,681558
"642","",2015-07-27 15:00:00,684292,2015,27,7,15,30,684292
"643","",2015-07-27 16:00:00,678654,2015,27,7,16,30,678654
"644","",2015-07-27 17:00:00,665324,2015,27,7,17,30,665324
"645","",2015-07-27 18:00:00,650340,2015,27,7,18,30,650340
"646","",2015-07-27 19:00:00,633854,2015,27,7,19,30,633854
"647","",2015-07-27 20:00:00,602695,2015,27,7,20,30,602695
"648","",2015-07-27 21:00:00,562715,2015,27,7,21,30,562715
"649","",2015-07-27 22:00:00,523885,2015,27,7,22,30,523885
"650","",2015-07-27 23:00:00,490174,2015,27,7,23,30,490174
"651","",2015-07-28 00:00:00,463519,2015,28,7,0,30,463519
"652","",2015-07-28 01:00:00,445076,2015,28,7,1,30,445076
"653","",2015-07-28 02:00:00,435742,2015,28,7,2,30,435742
"654","",2015-07-28 03:00:00,438866,2015,28,7,3,30,438866
"655","",2015-07-28 04:00:00,453213,2015,28,7,4,30,453213
"656","",2015-07-28 05:00:00,473275,2015,28,7,5,30,473275
"657","",2015-07-28 06:00:00,500143,2015,28,7,6,30,500143
"658","",2015-07-28 07:00:00,531680,2015,28,7,7,30,531680
"659","",2015-07-28 08:00:00,570944,2015,28,7,8,30,570944
"660","",2015-07-28 09:00:00,607136,2015,28,7,9,30,607136
"661","",2015-07-28 10:00:00,637340,2015,28,7,10,30,637340
"662","",2015-07-28 11:00:00,662723,2015,28,7,11,30,662723
"663","",2015-07-28 12:00:00,681189,2015,28,7,12,30,681189
"664","",2015-07-28 13:00:00,693716,2015,28,7,13,30,693716
"665","",2015-07-28 14:00:00,701269,2015,28,7,14,30,701269
"666","",2015-07-28 15:00:00,702262,2015,28,7,15,30,702262
"667","",2015-07-28 16:00:00,695909,2015,28,7,16,30,695909
"668","",2015-07-28 17:00:00,681178,2015,28,7,17,30,681178
"669","",2015-07-28 18:00:00,661219,2015,28,7,18,30,661219
"670","",2015-07-28 19:00:00,643534,2015,28,7,19,30,643534
"671","",2015-07-28 20:00:00,611548,2015,28,7,20,30,611548
"672","",2015-07-28 21:00:00,570581,2015,28,7,21,30,570581
"673","",2015-07-28 22:00:00,531373,2015,28,7,22,30,531373
"674","",2015-07-28 23:00:00,497900,2015,28,7,23,30,497900
"675","",2015-07-29 00:00:00,469981,2015,29,7,0,30,469981
"676","",2015-07-29 01:00:00,453627,2015,29,7,1,30,453627
"677","",2015-07-29 02:00:00,443340,2015,29,7,2,30,443340
"678","",2015-07-29 03:00:00,445539,2015,29,7,3,30,445539
"679","",2015-07-29 04:00:00,460244,2015,29,7,4,30,460244
"680","",2015-07-29 05:00:00,480023,2015,29,7,5,30,480023
"681","",2015-07-29 06:00:00,503801,2015,29,7,6,30,503801
"682","",2015-07-29 07:00:00,534164,2015,29,7,7,30,534164
"683","",2015-07-29 08:00:00,570806,2015,29,7,8,30,570806
"684","",2015-07-29 09:00:00,605962,2015,29,7,9,30,605962
"685","",2015-07-29 10:00:00,636701,2015,29,7,10,30,636701
"686","",2015-07-29 11:00:00,661416,2015,29,7,11,30,661416
"687","",2015-07-29 12:00:00,681173,2015,29,7,12,30,681173
"688","",2015-07-29 13:00:00,693055,2015,29,7,13,30,693055
"689","",2015-07-29 14:00:00,697737,2015,29,7,14,30,697737
"690","",2015-07-29 15:00:00,700172,2015,29,7,15,30,700172
"691","",2015-07-29 16:00:00,695396,2015,29,7,16,30,695396
"692","",2015-07-29 17:00:00,681609,2015,29,7,17,30,681609
"693","",2015-07-29 18:00:00,666056,2015,29,7,18,30,666056
"694","",2015-07-29 19:00:00,647241,2015,29,7,19,30,647241
"695","",2015-07-29 20:00:00,615914,2015,29,7,20,30,615914
"696","",2015-07-29 21:00:00,573587,2015,29,7,21,30,573587
"697","",2015-07-29 22:00:00,533144,2015,29,7,22,30,533144
"698","",2015-07-29 23:00:00,499841,2015,29,7,23,30,499841
"699","",2015-07-30 00:00:00,471981,2015,30,7,0,31,471981
"700","",2015-07-30 01:00:00,452200,2015,30,7,1,31,452200
"701","",2015-07-30 02:00:00,442123,2015,30,7,2,31,442123
"702","",2015-07-30 03:00:00,444867,2015,30,7,3,31,444867
"703","",2015-07-30 04:00:00,459193,2015,30,7,4,31,459193
"704","",2015-07-30 05:00:00,476151,2015,30,7,5,31,476151
"705","",2015-07-30 06:00:00,500463,2015,30,7,6,31,500463
"706","",2015-07-30 07:00:00,530520,2015,30,7,7,31,530520
"707","",2015-07-30 08:00:00,564806,2015,30,7,8,31,564806
"708","",2015-07-30 09:00:00,599551,2015,30,7,9,31,599551
"709","",2015-07-30 10:00:00,628494,2015,30,7,10,31,628494
"710","",2015-07-30 11:00:00,653672,2015,30,7,11,31,653672
"711","",2015-07-30 12:00:00,671434,2015,30,7,12,31,671434
"712","",2015-07-30 13:00:00,682163,2015,30,7,13,31,682163
"713","",2015-07-30 14:00:00,688288,2015,30,7,14,31,688288
"714","",2015-07-30 15:00:00,689487,2015,30,7,15,31,689487
"715","",2015-07-30 16:00:00,682378,2015,30,7,16,31,682378
"716","",2015-07-30 17:00:00,666540,2015,30,7,17,31,666540
"717","",2015-07-30 18:00:00,649856,2015,30,7,18,31,649856
"718","",2015-07-30 19:00:00,632088,2015,30,7,19,31,632088
"719","",2015-07-30 20:00:00,599934,2015,30,7,20,31,599934
"720","",2015-07-30 21:00:00,559580,2015,30,7,21,31,559580
"721","",2015-07-30 22:00:00,521564,2015,30,7,22,31,521564
"722","",2015-07-30 23:00:00,485347,2015,30,7,23,31,485347
"723","",2015-07-31 00:00:00,457572,2015,31,7,0,31,457572
"724","",2015-07-31 01:00:00,437938,2015,31,7,1,31,437938
"725","",2015-07-31 02:00:00,426952,2015,31,7,2,31,426952
"726","",2015-07-31 03:00:00,425633,2015,31,7,3,31,425633
"727","",2015-07-31 04:00:00,439529,2015,31,7,4,31,439529
"728","",2015-07-31 05:00:00,457951,2015,31,7,5,31,457951
"729","",2015-07-31 06:00:00,482742,2015,31,7,6,31,482742
"730","",2015-07-31 07:00:00,511410,2015,31,7,7,31,511410
"731","",2015-07-31 08:00:00,545450,2015,31,7,8,31,545450
"732","",2015-07-31 09:00:00,577898,2015,31,7,9,31,577898
"733","",2015-07-31 10:00:00,606044,2015,31,7,10,31,606044
"734","",2015-07-31 11:00:00,629510,2015,31,7,11,31,629510
"735","",2015-07-31 12:00:00,649445,2015,31,7,12,31,649445
"736","",2015-07-31 13:00:00,663258,2015,31,7,13,31,663258
"737","",2015-07-31 14:00:00,671328,2015,31,7,14,31,671328
"738","",2015-07-31 15:00:00,672025,2015,31,7,15,31,672025
"739","",2015-07-31 16:00:00,661287,2015,31,7,16,31,661287
"740","",2015-07-31 17:00:00,640359,2015,31,7,17,31,640359
"741","",2015-07-31 18:00:00,612397,2015,31,7,18,31,612397
"742","",2015-07-31 19:00:00,591650,2015,31,7,19,31,591650
"743","",2015-07-31 20:00:00,561302,2015,31,7,20,31,561302
"744","",2015-07-31 21:00:00,523381,2015,31,7,21,31,523381
"745","",2015-07-31 22:00:00,487598,2015,31,7,22,31,487598
"746","",2015-07-31 23:00:00,429343,2015,31,7,23,31,429343
"747","",2015-08-01 00:00:00,403129,2015,1,8,0,31,403129
"748","",2015-08-01 01:00:00,388856,2015,1,8,1,31,388856
"749","",2015-08-01 02:00:00,376951,2015,1,8,2,31,376951
"750","",2015-08-01 03:00:00,371391,2015,1,8,3,31,371391
"751","",2015-08-01 04:00:00,370680,2015,1,8,4,31,370680
"752","",2015-08-01 05:00:00,376464,2015,1,8,5,31,376464
"753","",2015-08-01 06:00:00,396815,2015,1,8,6,31,396815
"754","",2015-08-01 07:00:00,425210,2015,1,8,7,31,425210
"755","",2015-08-01 08:00:00,456488,2015,1,8,8,31,456488
"756","",2015-08-01 09:00:00,486928,2015,1,8,9,31,486928
"757","",2015-08-01 10:00:00,513515,2015,1,8,10,31,513515
"758","",2015-08-01 11:00:00,532949,2015,1,8,11,31,532949
"759","",2015-08-01 12:00:00,548392,2015,1,8,12,31,548392
"760","",2015-08-01 13:00:00,561085,2015,1,8,13,31,561085
"761","",2015-08-01 14:00:00,571051,2015,1,8,14,31,571051
"762","",2015-08-01 15:00:00,576913,2015,1,8,15,31,576913
"763","",2015-08-01 16:00:00,574529,2015,1,8,16,31,574529
"764","",2015-08-01 17:00:00,562742,2015,1,8,17,31,562742
"765","",2015-08-01 18:00:00,542345,2015,1,8,18,31,542345
"766","",2015-08-01 19:00:00,526879,2015,1,8,19,31,526879
"767","",2015-08-01 20:00:00,502231,2015,1,8,20,31,502231
"768","",2015-08-01 21:00:00,469850,2015,1,8,21,31,469850
"769","",2015-08-01 22:00:00,439386,2015,1,8,22,31,439386
"770","",2015-08-01 23:00:00,412970,2015,1,8,23,31,412970
"771","",2015-08-02 00:00:00,391402,2015,2,8,0,31,391402
"772","",2015-08-02 01:00:00,378772,2015,2,8,1,31,378772
"773","",2015-08-02 02:00:00,366420,2015,2,8,2,31,366420
